"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"8",12653603,12654002,400,"*","*",0.421018113,"Intron (ENST00000635775/ENSG00000283674, intron 2 of 8)",8,12659130,12659348,219,2,"ENSG00000284724","ENST00000641814",5346,NA,NA,NA
"6",126050372,126050771,400,"*","*",0.421031538,"Intron (ENST00000648977/ENSG00000066651, intron 16 of 22)",6,126006842,126038753,31912,1,"ENSG00000066651","ENST00000466316",43530,"60487","TRMT11","tRNA methyltransferase 11 homolog"
"2",185338548,185338947,400,"*","*",0.42103834,"Distal Intergenic",2,185425063,185505608,80546,1,"ENSG00000286797","ENST00000655441",-86116,NA,NA,NA
"1",236755019,236755418,400,"*","*",0.421058532,"Promoter (<=1kb)",1,236755382,236762909,7528,1,"ENSG00000077522","ENST00000682490",0,"88","ACTN2","actinin alpha 2"
"6",168344093,168344492,400,"*","*",0.421058532,"Distal Intergenic",6,168306904,168319777,12874,2,"ENSG00000164488","ENST00000366795",-24316,"168002","DACT2","dishevelled binding antagonist of beta catenin 2"
"9",95716294,95716693,400,"*","*",0.421031741,"Distal Intergenic",9,95772323,95774734,2412,1,"ENSG00000268926","ENST00000600140",-55630,NA,NA,NA
"3",10780094,10780493,400,"*","*",0.421051771,"Distal Intergenic",3,10767464,10771718,4255,1,"ENSG00000230599","ENST00000440266",12630,NA,NA,NA
"3",126835057,126835456,400,"*","*",0.421051771,"Intron (ENST00000503119/ENSG00000159685, intron 5 of 7)",3,126854864,126949879,95016,1,"ENSG00000159685","ENST00000515867",-19408,"84303","CHCHD6","coiled-coil-helix-coiled-coil-helix domain containing 6"
"8",134523314,134523713,400,"*","*",0.421071283,"Intron (ENST00000520356/ENSG00000066827, intron 12 of 13)",8,134509701,134511082,1382,2,"ENSG00000066827","ENST00000522723",-12232,"57623","ZFAT","zinc finger and AT-hook domain containing"
"X",130117205,130117604,400,"*","*",0.421138661,"Distal Intergenic",23,130064874,130110716,45843,2,"ENSG00000102034","ENST00000335997",-6489,"2000","ELF4","E74 like ETS transcription factor 4"
"8",1763073,1763472,400,"*","*",0.32395103,"Promoter (<=1kb)",8,1761054,1763346,2293,2,"ENSG00000253982","ENST00000665209",0,"101927752","CLN8-AS1","CLN8 antisense RNA 1"
"17",76902673,76903072,400,"*","*",0.324006109,"Intron (ENST00000569840/ENSG00000167889, intron 4 of 17)",17,76923850,76925020,1171,1,"ENSG00000167889","ENST00000563627",-20778,"146664","MGAT5B","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B"
"8",135284620,135285019,400,"*","*",-0.530622554,"Intron (ENST00000522279/ENSG00000254083, intron 1 of 5)",8,135246526,135299715,53190,1,"ENSG00000254083","ENST00000660529",38094,"286094","LINC01591","long intergenic non-protein coding RNA 1591"
"4",74157795,74158194,400,"*","*",-0.259536281,"Promoter (<=1kb)",4,74158108,74183931,25824,1,"ENSG00000163738","ENST00000423607",0,"441024","MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like"
"3",121749696,121750095,400,"*","*",-0.259537478,"Promoter (<=1kb)",3,121663199,121749755,86557,2,"ENSG00000173230","ENST00000340645",0,"2804","GOLGB1","golgin B1"
"15",44356852,44357251,400,"*","*",-0.529852032,"Promoter (2-3kb)",15,44354691,44355692,1002,1,"ENSG00000250130","ENST00000508195",2161,NA,NA,NA
"2",235658435,235658834,400,"*","*",-0.529852032,"Intron (ENST00000304032/ENSG00000157985, intron 1 of 17)",2,235669604,236126554,456951,1,"ENSG00000157985","ENST00000409538",-10770,"116987","AGAP1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"5",62703894,62704293,400,"*","*",-0.529852032,"Distal Intergenic",5,62776877,62777263,387,2,"ENSG00000217416","ENST00000426679",72970,NA,NA,NA
"13",27456827,27457226,400,"*","*",-0.529098892,"Distal Intergenic",13,27437150,27450591,13442,2,"ENSG00000122033","ENST00000485650",-6236,"219402","MTIF3","mitochondrial translational initiation factor 3"
"9",130110064,130110463,400,"*","*",-0.529098892,"Promoter (2-3kb)",9,130107519,130127531,20013,1,"ENSG00000148358","ENST00000483935",2545,"57720","GPR107","G protein-coupled receptor 107"
"5",74268793,74269192,400,"*","*",0.782386995,"Intron (ENST00000663633/ENSG00000248673, intron 2 of 2)",5,74294413,74302610,8198,1,"ENSG00000288883","ENST00000684952",-25221,NA,NA,NA
"1",63105169,63105568,400,"*","*",-0.52943844,"Distal Intergenic",1,63078081,63079031,951,2,"ENSG00000229225","ENST00000427547",-26138,NA,NA,NA
"19",13126440,13126839,400,"*","*",-0.52943844,"Intron (ENST00000586171/ENSG00000160877, intron 2 of 2)",19,13131571,13132410,840,1,"ENSG00000266897","ENST00000591837",-4732,NA,NA,NA
"18",49660029,49660428,400,"*","*",-0.529810842,"Distal Intergenic",18,49650350,49651160,811,1,"ENSG00000267444","ENST00000590640",9679,"100129143","SMUG1P1","single-strand-selective monofunctional uracil-DNA glycosylase 1 pseudogene 1"
"1",25173759,25174158,400,"*","*",-0.528217752,"Distal Intergenic",1,25208139,25209437,1299,1,"ENSG00000231953","ENST00000455902",-33981,NA,NA,NA
"16",89041926,89042325,400,"*","*",-0.528217752,"Distal Intergenic",16,89046231,89052966,6736,2,"ENSG00000256982","ENST00000669920",10641,NA,NA,NA
"21",9655453,9655852,400,"*","*",-0.527447773,"Intron (ENST00000652368/ENSG00000286103, intron 1 of 3)",21,9646825,9647000,176,1,"ENSG00000275631","ENST00000620684",8628,"124905061","LOC124905061","uncharacterized LOC124905061"
"13",21809126,21809525,400,"*","*",-0.528552675,"Distal Intergenic",13,21790537,21790845,309,1,"ENSG00000244197","ENST00000494719",18589,"106479501","RN7SL766P","RNA, 7SL, cytoplasmic 766, pseudogene"
"X",150392006,150392405,400,"*","*",-0.947816794,"Intron (ENST00000468306/ENSG00000013619, intron 2 of 2)",23,150420999,150469982,48984,1,"ENSG00000013619","ENST00000358892",-28594,"10046","MAMLD1","mastermind like domain containing 1"
"6",88560992,88561391,400,"*","*",-0.525438539,"Distal Intergenic",6,88303275,88442928,139654,2,"ENSG00000234426","ENST00000655924",-118064,NA,NA,NA
"5",7199966,7200365,400,"*","*",0.772971342,"Intron (ENST00000512838/ENSG00000250974, intron 6 of 6)",5,7226156,7229357,3202,2,"ENSG00000286254","ENST00000650863",28992,NA,NA,NA
"6",44127260,44127659,400,"*","*",-0.264400513,"Promoter (<=1kb)",6,44127554,44140328,12775,1,"ENSG00000137216","ENST00000532634",0,"55362","TMEM63B","transmembrane protein 63B"
"4",87539960,87540359,400,"*","*",0.76403824,"Distal Intergenic",4,87494369,87531061,36693,2,"ENSG00000152583","ENST00000509407",-8899,"8404","SPARCL1","SPARC like 1"
"19",48922641,48923040,400,"*","*",0.337995552,"3' UTR",19,48926171,48926444,274,1,"ENSG00000260366","ENST00000569130",-3131,NA,NA,NA
"22",50011875,50012274,400,"*","*",0.337801803,"Promoter (<=1kb)",22,49994513,50012659,18147,2,"ENSG00000188263","ENST00000389983",385,"400935","IL17REL","interleukin 17 receptor E like"
"8",109376160,109376559,400,"*","*",0.33812436,"Intron (ENST00000378402/ENSG00000205038, intron 2 of 77)",8,109362461,109537207,174747,1,"ENSG00000205038","ENST00000378402",13699,"93035","PKHD1L1","PKHD1 like 1"
"8",6780307,6780706,400,"*","*",0.338445922,"Promoter (<=1kb)",8,6780874,6789021,8148,1,"ENSG00000287747","ENST00000655803",-168,"124901872","LOC124901872","uncharacterized LOC124901872"
"6",37480402,37480801,400,"*","*",0.338681306,"3' UTR",6,37475319,37482827,7509,1,"ENSG00000137200","ENST00000457419",5083,"23070","CMTR1","cap methyltransferase 1"
"10",104353477,104353876,400,"*","*",-0.266333396,"Promoter (<=1kb)",10,104353833,104455102,101270,1,"ENSG00000120051","ENST00000369704",0,"159686","CFAP58","cilia and flagella associated protein 58"
"11",34105459,34105858,400,"*","*",-0.268067109,"Promoter (<=1kb)",11,34105617,34108323,2707,1,"ENSG00000135372","ENST00000532503",0,"55226","NAT10","N-acetyltransferase 10"
"7",112939845,112940244,400,"*","*",-0.268249087,"Promoter (<=1kb)",7,112819147,112939875,120729,2,"ENSG00000164603","ENST00000297145",0,"154743","BMT2","base methyltransferase of 25S rRNA 2 homolog"
"19",49877238,49877637,400,"*","*",-0.215214237,"Promoter (<=1kb)",19,49869039,49877279,8241,2,"ENSG00000204673","ENST00000391832",0,"84335","AKT1S1","AKT1 substrate 1"
"2",90292106,90292505,400,"*","*",-0.922971919,"Distal Intergenic",2,90309230,90309333,104,1,"ENSG00000275490","ENST00000621327",-16725,NA,NA,NA
"13",106567260,106567659,400,"*","*",0.305883145,"Promoter (<=1kb)",13,106557106,106567623,10518,2,"ENSG00000134884","ENST00000360629",0,"55082","ARGLU1","arginine and glutamate rich 1"
"1",156852447,156852846,400,"*","*",0.305889206,"Intron (ENST00000489021/ENSG00000198400, intron 2 of 2)",1,156840063,156859117,19055,2,"ENSG00000027644","ENST00000368195",6271,"3645","INSRR","insulin receptor related receptor"
"17",30116564,30116963,400,"*","*",0.357589336,"Promoter (<=1kb)",17,30116781,30128163,11383,1,"ENSG00000126653","ENST00000584423",0,"84081","NSRP1","nuclear speckle splicing regulatory protein 1"
"21",45155899,45156298,400,"*","*",0.357739667,"Intron (ENST00000348831/ENSG00000197381, intron 2 of 10)",21,45171642,45226560,54919,1,"ENSG00000197381","ENST00000360697",-15344,"104","ADARB1","adenosine deaminase RNA specific B1"
"9",129882477,129882876,400,"*","*",0.358067434,"Promoter (1-2kb)",9,129883693,129884170,478,2,"ENSG00000224988","ENST00000417984",1294,NA,NA,NA
"11",74473524,74473923,400,"*","*",0.358227059,"Intron (ENST00000533008/ENSG00000254631, intron 2 of 3)",11,74457266,74467729,10464,2,"ENSG00000175538","ENST00000532569",-5795,"10008","KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3"
"15",73369756,73370155,400,"*","*",0.358170522,"Promoter (<=1kb)",15,73319859,73368958,49100,2,"ENSG00000138622","ENST00000261917",-798,"10021","HCN4","hyperpolarization activated cyclic nucleotide gated potassium channel 4"
"21",42974157,42974556,400,"*","*",-0.196515771,"Promoter (<=1kb)",21,42974510,43033931,59422,1,"ENSG00000160199","ENST00000432907",0,"5316","PKNOX1","PBX/knotted 1 homeobox 1"
"6",27809919,27810318,400,"*","*",-0.219094463,"Promoter (<=1kb)",6,27810051,27810536,486,1,"ENSG00000278828","ENST00000685041",0,"8357","H3C10","H3 clustered histone 10"
"19",1012444,1012843,400,"*","*",-0.274260096,"Promoter (<=1kb)",19,1009652,1012289,2638,2,"ENSG00000182087","ENST00000592618",-155,"91304","TMEM259","transmembrane protein 259"
"1",26321430,26321829,400,"*","*",-0.27464812,"3' UTR",1,26282284,26318363,36080,2,"ENSG00000158062","ENST00000374217",-3067,"91544","UBXN11","UBX domain protein 11"
"19",10928463,10928862,400,"*","*",0.281921304,"Promoter (<=1kb)",19,10922185,10928681,6497,2,"ENSG00000130733","ENST00000253031",0,"78992","YIPF2","Yip1 domain family member 2"
"8",23508730,23509129,400,"*","*",0.237871778,"Promoter (<=1kb)",8,23509012,23509435,424,1,"ENSG00000289461","ENST00000687004",0,NA,NA,NA
"6",13711838,13712237,400,"*","*",0.224085268,"Promoter (<=1kb)",6,13621498,13711835,90338,2,"ENSG00000010017","ENST00000011619",-3,"10048","RANBP9","RAN binding protein 9"
"2",26018022,26018421,400,"*","*",-0.279411921,"Distal Intergenic",2,26028208,26028612,405,2,"ENSG00000268412","ENST00000599234",10191,NA,NA,NA
"21",15064881,15065280,400,"*","*",-0.279434725,"Promoter (<=1kb)",21,14961235,15064934,103700,2,"ENSG00000180530","ENST00000400199",0,"8204","NRIP1","nuclear receptor interacting protein 1"
"2",119618508,119618907,400,"*","*",0.385363617,"Promoter (2-3kb)",2,119615624,119662251,46628,1,"ENSG00000163075","ENST00000443972",2884,"200373","CFAP221","cilia and flagella associated protein 221"
"6",31647442,31647841,400,"*","*",0.385359253,"Promoter (1-2kb)",6,31642959,31645561,2603,2,"ENSG00000204463","ENST00000469182",-1881,"7917","BAG6","BAG cochaperone 6"
"3",57961969,57962368,400,"*","*",0.385385204,"Distal Intergenic",3,57941818,57942304,487,1,"ENSG00000213509","ENST00000462517",20151,NA,NA,NA
"1",174736319,174736718,400,"*","*",0.385401273,"Intron (ENST00000251507/ENSG00000152061, intron 17 of 20)",1,174756850,174757119,270,2,"ENSG00000223828","ENST00000420029",20401,NA,NA,NA
"17",82586189,82586588,400,"*","*",0.385383088,"Promoter (<=1kb)",17,82586130,82587562,1433,1,"ENSG00000141568","ENST00000575578",59,"3607","FOXK2","forkhead box K2"
"17",45107392,45107791,400,"*","*",0.385412479,"Promoter (1-2kb)",17,45105644,45109016,3373,1,"ENSG00000136448","ENST00000587120",1748,"4836","NMT1","N-myristoyltransferase 1"
"2",25042814,25043213,400,"*","*",0.385396819,"Promoter (<=1kb)",2,25042463,25155374,112912,1,"ENSG00000084710","ENST00000402191",351,"22979","EFR3B","EFR3 homolog B"
"9",37827824,37828223,400,"*","*",0.385396819,"Intron (ENST00000242323/ENSG00000122741, intron 2 of 6)",9,37759234,37832117,72884,2,"ENSG00000107371","ENST00000678095",3894,"51010","EXOSC3","exosome component 3"
"5",148509596,148509995,400,"*","*",0.385408934,"Exon (ENST00000521530/ENSG00000164270, exon 5 of 6)",5,148440356,148441502,1147,1,"ENSG00000145868","ENST00000508176",69240,"81545","FBXO38","F-box protein 38"
"6",5899261,5899660,400,"*","*",0.385404969,"Distal Intergenic",6,5918564,5918844,281,2,"ENSG00000239472","ENST00000466190",19184,"106480982","RN7SL221P","RNA, 7SL, cytoplasmic 221, pseudogene"
"11",65340788,65341187,400,"*","*",0.385408979,"Promoter (<=1kb)",11,65341487,65346119,4633,1,"ENSG00000133884","ENST00000530973",-300,"5977","DPF2","double PHD fingers 2"
"11",74003753,74004152,400,"*","*",0.385408979,"Promoter (1-2kb)",11,74001478,74002254,777,2,"ENSG00000175564","ENST00000545271",-1499,"7352","UCP3","uncoupling protein 3"
"1",213499470,213499869,400,"*","*",0.38541712,"Intron (ENST00000417161/ENSG00000225233, intron 1 of 2)",1,213492288,213579267,86980,1,"ENSG00000225233","ENST00000417161",7182,NA,NA,NA
"19",48506274,48506673,400,"*","*",0.385425016,"Intron (ENST00000600059/ENSG00000142235, intron 5 of 14)",19,48485271,48501837,16567,2,"ENSG00000142235","ENST00000672160",-4437,"114783","LMTK3","lemur tyrosine kinase 3"
"17",8195986,8196385,400,"*","*",0.385417918,"Distal Intergenic",17,8199123,8199437,315,2,"ENSG00000271002","ENST00000603489",3052,NA,NA,NA
"21",42646263,42646662,400,"*","*",0.3854377,"Distal Intergenic",21,42648271,42651244,2974,2,"ENSG00000235023","ENST00000424890",4582,NA,NA,NA
"19",2343765,2344164,400,"*","*",0.38541873,"Promoter (1-2kb)",19,2342722,2353567,10846,1,"ENSG00000005206","ENST00000589515",1043,"56928","SPPL2B","signal peptide peptidase like 2B"
"11",4559803,4560202,400,"*","*",0.385450921,"Distal Intergenic",11,4545191,4546144,954,1,"ENSG00000197790","ENST00000360213",14612,"119772","OR52M1","olfactory receptor family 52 subfamily M member 1"
"16",90019785,90020184,400,"*","*",0.385464672,"Promoter (<=1kb)",16,90004871,90019890,15020,2,"ENSG00000003249","ENST00000568838",0,"79007","DBNDD1","dysbindin domain containing 1"
"17",21420121,21420520,400,"*","*",0.385493968,"Downstream (<=300bp)",17,21405136,21417170,12035,1,"ENSG00000184185","ENST00000331718",14985,"3768","KCNJ12","potassium inwardly rectifying channel subfamily J member 12"
"1",116677831,116678230,400,"*","*",0.931712511,"Distal Intergenic",1,116671749,116671827,79,1,"ENSG00000211543","ENST00000390209",6082,"100302117","MIR320B1","microRNA 320b-1"
"X",137334060,137334459,400,"*","*",0.926102013,"Distal Intergenic",23,137324972,137325049,78,2,"ENSG00000214748","ENST00000442158",-9011,NA,NA,NA
"6",33669709,33670108,400,"*","*",0.478215841,"Intron (ENST00000374316/ENSG00000096433, intron 19 of 58)",6,33698128,33698234,107,1,"ENSG00000266509","ENST00000579806",-28020,"100500873","MIR3934","microRNA 3934"
"8",144513643,144514042,400,"*","*",0.317238093,"Promoter (<=1kb)",8,144512453,144514514,2062,2,"ENSG00000160957","ENST00000534626",472,"9401","RECQL4","RecQ like helicase 4"
"5",177006538,177006937,400,"*","*",0.31764621,"Promoter (<=1kb)",5,176905006,177006779,101774,2,"ENSG00000087206","ENST00000511320",0,"51720","UIMC1","ubiquitin interaction motif containing 1"
"X",55908641,55909040,400,"*","*",0.475988796,"Promoter (<=1kb)",23,55908473,56205918,297446,1,"ENSG00000227486","ENST00000691819",168,NA,NA,NA
"22",18160777,18161176,400,"*","*",0.476280153,"Intron (ENST00000215794/ENSG00000184979, intron 3 of 10)",22,18150170,18177397,27228,1,"ENSG00000184979","ENST00000215794",10607,"11274","USP18","ubiquitin specific peptidase 18"
"1",30628040,30628439,400,"*","*",0.474218242,"Distal Intergenic",1,30713767,30716135,2369,2,"ENSG00000162510","ENST00000494561",87696,"4146","MATN1","matrilin 1"
"GL000194.1",84644,85043,400,"*","*",0.474218242,"Intron (ENST00000613230/ENSG00000277400, intron 2 of 2)",27,53590,115018,61429,2,"ENSG00000277400","ENST00000613230",29975,"727764","MAFIP","MAFF interacting protein"
"19",8308124,8308523,400,"*","*",-0.284752094,"Promoter (<=1kb)",19,8302127,8308300,6174,2,"ENSG00000167775","ENST00000596002",0,"51293","CD320","CD320 molecule"
"16",4371560,4371959,400,"*","*",-0.284755268,"Promoter (<=1kb)",16,4371848,4383538,11691,1,"ENSG00000168140","ENST00000304735",0,"114990","VASN","vasorin"
"6",44134482,44134881,400,"*","*",-0.284816826,"Promoter (<=1kb)",6,44135033,44155519,20487,1,"ENSG00000137216","ENST00000371893",-152,"55362","TMEM63B","transmembrane protein 63B"
"19",13930542,13930941,400,"*","*",-0.284824464,"Promoter (2-3kb)",19,13931187,13932944,1758,2,"ENSG00000132000","ENST00000587954",2003,"79883","PODNL1","podocan like 1"
"1",200539832,200540231,400,"*","*",1.334727038,"Distal Intergenic",1,200478020,200483604,5585,2,"ENSG00000282849","ENST00000635660",-56228,NA,NA,NA
"9",91720257,91720656,400,"*","*",1.334727038,"Intron (ENST00000375715/ENSG00000169071, intron 10 of 12)",9,91755940,91775781,19842,2,"ENSG00000169071","ENST00000548585",55125,"4920","ROR2","receptor tyrosine kinase like orphan receptor 2"
"4",113028081,113028480,400,"*","*",0.474441009,"Intron (ENST00000672356/ENSG00000145362, intron 2 of 43)",4,113031287,113034551,3265,2,"ENSG00000249373","ENST00000513645",6071,NA,NA,NA
"19",11619252,11619651,400,"*","*",0.473780446,"Downstream (<=300bp)",19,11639754,11678494,38741,1,"ENSG00000197332","ENST00000666937",-20103,NA,NA,NA
"6",11328541,11328940,400,"*","*",0.473780446,"Exon (ENST00000461055/ENSG00000111859, exon 3 of 3)",6,11291299,11296224,4926,1,"ENSG00000287920","ENST00000664890",37242,NA,NA,NA
"14",70759110,70759509,400,"*","*",0.476144592,"Intron (ENST00000554752/ENSG00000006432, intron 3 of 11)",14,70749553,70752956,3404,2,"ENSG00000006432","ENST00000554024",-6154,"4293","MAP3K9","mitogen-activated protein kinase kinase kinase 9"
"2",12813991,12814390,400,"*","*",0.476144592,"Intron (ENST00000663507/ENSG00000225649, intron 4 of 6)",2,12737367,12737444,78,1,"ENSG00000264370","ENST00000579927",76624,"100422986","MIR3125","microRNA 3125"
"7",135801884,135802283,400,"*","*",0.476144592,"Intron (ENST00000419211/ENSG00000224746, intron 1 of 2)",7,135774521,135932997,158477,1,"ENSG00000224746","ENST00000419211",27363,NA,NA,NA
"11",74862920,74863319,400,"*","*",0.475398489,"Promoter (<=1kb)",11,74842970,74864114,21145,2,"ENSG00000166435","ENST00000431210",795,"143570","XRRA1","X-ray radiation resistance associated 1"
"2",174743850,174744249,400,"*","*",0.47468109,"Intron (ENST00000442996/ENSG00000236449, intron 3 of 3)",2,174747810,174764412,16603,2,"ENSG00000138435","ENST00000409219",20163,"1134","CHRNA1","cholinergic receptor nicotinic alpha 1 subunit"
