seqnames,start,end,width,log2FC,seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENTREZID,SYMBOL,GENENAME
4,81657115,81657515,*,0.782774262,4,81657116,81657515,400,*,*,0.782774262,"Intron (ENST00000638048/ENSG00000138670, intron 3 of 16)",4,81733385,81734207,823,2,ENSG00000248282,ENST00000514835,76692,109729154,MTCYBP44,MT-CYB pseudogene 44
1,11412102,11412502,*,-0.644742325,1,11412103,11412502,400,*,*,-0.644742325,Distal Intergenic,1,11425257,11425821,565,2,ENSG00000224338,ENST00000435243,13319,109729120,MTCYBP45,MT-CYB pseudogene 45
7,91880519,91880919,*,-0.404228743,7,91880520,91880919,400,*,*,-0.404228743,Promoter (<=1kb),7,91692008,91880690,188683,2,ENSG00000127989,ENST00000454222,0,7978,MTERF1,mitochondrial transcription termination factor 1
10,133393904,133394304,*,-0.626103532,10,133393905,133394304,400,*,*,-0.626103532,Promoter (<=1kb),10,133394094,133420464,26371,1,ENSG00000148824,ENST00000477902,0,92170,MTG1,mitochondrial ribosome associated GTPase 1
16,86541689,86542089,*,0.733521049,16,86541690,86542089,400,*,*,0.733521049,Promoter (<=1kb),16,86532362,86542545,10184,2,ENSG00000103248,ENST00000562096,456,64779,MTHFSD,methenyltetrahydrofolate synthetase domain containing
13,27456826,27457226,*,-0.529098892,13,27456827,27457226,400,*,*,-0.529098892,Distal Intergenic,13,27437150,27450591,13442,2,ENSG00000122033,ENST00000485650,-6236,219402,MTIF3,mitochondrial translational initiation factor 3
16,49006992,49007392,*,-2.755095384,16,49006993,49007392,400,*,*,-2.755095384,Distal Intergenic,16,49066567,49066729,163,2,ENSG00000260067,ENST00000570218,59337,107075243,MTND4LP25,MT-ND4L pseudogene 25
1,11253741,11254141,*,-0.48510993,1,11253742,11254141,400,*,*,-0.48510993,"Exon (ENST00000361445/ENSG00000198793, exon 6 of 58)",1,11106535,11262551,156017,2,ENSG00000198793,ENST00000361445,8410,2475,MTOR,mechanistic target of rapamycin kinase
1,236924356,236924756,*,1.514576381,1,236924357,236924756,400,*,*,1.514576381,Distal Intergenic,1,236898523,236921278,22756,1,ENSG00000116984,ENST00000652483,25834,4548,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase
1,236857649,236858049,*,0.575793927,1,236857650,236858049,400,*,*,0.575793927,"Intron (ENST00000680454/ENSG00000116984, intron 18 of 31)",1,236835616,236900418,64803,1,ENSG00000116984,ENST00000366576,22034,4548,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase
8,124759595,124759995,*,-1.060447961,8,124759596,124759995,400,*,*,-1.060447961,Distal Intergenic,8,124550784,124728473,177690,2,ENSG00000170873,ENST00000518547,-31123,9788,MTSS1,MTSS I-BAR domain containing 1
13,29384508,29384908,*,-0.767588635,13,29384509,29384908,400,*,*,-0.767588635,"Intron (ENST00000612955/ENSG00000132938, intron 8 of 15)",13,29428627,29503736,75110,1,ENSG00000132938,ENST00000380808,-43719,23281,MTUS2,microtubule associated scaffold protein 2
7,101000233,101000633,*,1.076075046,7,101000234,101000633,400,*,*,1.076075046,"Exon (ENST00000536621/ENSG00000205277, exon 2 of 12)",7,101013054,101018834,5781,1,ENSG00000205277,ENST00000305119,-12421,10071,MUC12,"mucin 12, cell surface associated"
12,40382732,40383132,*,1.287734609,12,40382733,40383132,400,*,*,1.287734609,Distal Intergenic,12,40393395,40421323,27929,1,ENSG00000205592,ENST00000676020,-10263,283463,MUC19,"mucin 19, oligomeric"
9,126376810,126377210,*,-0.669856156,9,126376811,126377210,400,*,*,-0.669856156,"Intron (ENST00000361171/ENSG00000196814, intron 2 of 9)",9,126395640,126448409,52770,1,ENSG00000196814,ENST00000470567,-18430,89853,MVB12B,multivesicular body subunit 12B
1,1356860,1357260,*,0.454946035,1,1356861,1357260,400,*,*,0.454946035,Promoter (1-2kb),1,1352692,1358543,5852,2,ENSG00000162576,ENST00000445648,1283,54587,MXRA8,matrix remodeling associated 8
13,77350839,77351239,*,0.819974448,13,77350840,77351239,400,*,*,0.819974448,Distal Intergenic,13,77044657,77327094,282438,2,ENSG00000005810,ENST00000683697,-23746,23077,MYCBP2,MYC binding protein 2
11,69254676,69255076,*,0.536168431,11,69254677,69255076,400,*,*,0.536168431,Distal Intergenic,11,69294151,69341682,47532,1,ENSG00000172927,ENST00000544008,-39075,26579,MYEOV,myeloma overexpressed
3,123688494,123688894,*,-0.411109996,3,123688495,123688894,400,*,*,-0.411109996,Promoter (<=1kb),3,123664105,123689066,24962,2,ENSG00000065534,ENST00000511058,172,4638,MYLK,myosin light chain kinase
16,46769778,46770178,*,0.642105631,16,46769779,46770178,400,*,*,0.642105631,"Intron (ENST00000569810/ENSG00000140795, intron 1 of 2)",16,46707666,46763246,55581,2,ENSG00000140795,ENST00000536476,-6533,91807,MYLK3,myosin light chain kinase 3
3,75297683,75298083,*,-0.712022599,3,75297684,75298083,400,*,*,-0.712022599,Distal Intergenic,3,75328549,75339071,10523,2,ENSG00000228868,ENST00000509077,40988,9430,MYLKP1,myosin light chain kinase pseudogene 1
17,36514121,36514521,*,0.861412101,17,36514122,36514521,400,*,*,0.861412101,Promoter (<=1kb),17,36511207,36514487,3281,2,ENSG00000278259,ENST00000620413,0,80179,MYO19,myosin XIX
18,3053851,3054251,*,-0.565516737,18,3053852,3054251,400,*,*,-0.565516737,Distal Intergenic,18,3067265,3075651,8387,2,ENSG00000101605,ENST00000581804,21400,8736,MYOM1,myomesin 1
3,39797650,39798050,*,1.076046211,3,39797651,39798050,400,*,*,1.076046211,Distal Intergenic,3,39808914,40258166,449253,1,ENSG00000170011,ENST00000444716,-10864,25924,MYRIP,myosin VIIA and Rab interacting protein
KI270733.1,163132,163532,*,-1.803837148,KI270733.1,163133,163532,400,*,*,-1.803837148,Distal Intergenic,44,167218,167307,90,1,ENSG00000276312,ENST00000615130,-3686,NA,NA,NA
1,229426316,229426716,*,-1.653366673,1,229426317,229426716,400,*,*,-1.653366673,Promoter (1-2kb),1,229425020,229425650,631,1,ENSG00000230331,ENST00000432935,1297,NA,NA,NA
12,52765832,52766232,*,2.019429525,12,52765833,52766232,400,*,*,2.019429525,Promoter (2-3kb),12,52763405,52763893,489,1,ENSG00000258071,ENST00000550907,2428,NA,NA,NA
11,12059827,12060227,*,2.019239182,11,12059828,12060227,400,*,*,2.019239182,"Exon (ENST00000531559/ENSG00000254486, exon 2 of 2)",11,12066929,12073014,6086,1,ENSG00000254991,ENST00000476130,-6702,NA,NA,NA
GL000219.1,99579,99979,*,-0.940402345,GL000219.1,99580,99979,400,*,*,-0.940402345,Distal Intergenic,33,54224,83311,29088,2,ENSG00000273748,ENST00000612919,-16269,NA,NA,NA
19,39403850,39404250,*,-0.925402699,19,39403851,39404250,400,*,*,-0.925402699,Promoter (1-2kb),19,39402842,39404200,1359,1,ENSG00000288919,ENST00000687686,1009,NA,NA,NA
12,46221753,46222153,*,-2.361426185,12,46221754,46222153,400,*,*,-2.361426185,"Intron (ENST00000398637/ENSG00000111371, intron 5 of 16)",12,46239106,46239473,368,2,ENSG00000274591,ENST00000611566,17320,NA,NA,NA
7,116432605,116433005,*,-2.058514217,7,116432606,116433005,400,*,*,-2.058514217,"Exon (ENST00000467035/ENSG00000105971, exon 6 of 9)",7,116416117,116465276,49160,2,ENSG00000237813,ENST00000439070,32271,NA,NA,NA
14,56872269,56872669,*,-1.283540922,14,56872270,56872669,400,*,*,-1.283540922,"Intron (ENST00000534909/ENSG00000248550, intron 1 of 3)",14,56880818,56893159,12342,2,ENSG00000258776,ENST00000555946,20490,NA,NA,NA
1,209516044,209516444,*,-1.456535574,1,209516045,209516444,400,*,*,-1.456535574,Distal Intergenic,1,209531236,209536351,5116,1,ENSG00000287902,ENST00000657064,-14792,NA,NA,NA
X,101909879,101910279,*,1.64278157,X,101909880,101910279,400,*,*,1.64278157,Promoter (1-2kb),23,101911529,101912072,544,1,ENSG00000235196,ENST00000429048,-1250,NA,NA,NA
6,3053541,3053941,*,-0.844816501,6,3053542,3053941,400,*,*,-0.844816501,Promoter (1-2kb),6,3055849,3057357,1509,1,ENSG00000229282,ENST00000433761,-1908,NA,NA,NA
10,110405245,110405645,*,-1.372188025,10,110405246,110405645,400,*,*,-1.372188025,Distal Intergenic,10,110450629,110451240,612,1,ENSG00000237642,ENST00000428894,-44984,NA,NA,NA
5,172807153,172807553,*,1.008669517,5,172807154,172807553,400,*,*,1.008669517,Promoter (<=1kb),5,172807444,172808064,621,1,ENSG00000288737,ENST00000691985,0,NA,NA,NA
19,56315063,56315463,*,-0.814879872,19,56315064,56315463,400,*,*,-0.814879872,Promoter (<=1kb),19,56315254,56316803,1550,1,ENSG00000267549,ENST00000587620,0,NA,NA,NA
16,3106524,3106924,*,-1.032137314,16,3106525,3106924,400,*,*,-1.032137314,Promoter (<=1kb),16,3106764,3109579,2816,1,ENSG00000263011,ENST00000570700,0,NA,NA,NA
16,3003770,3004170,*,-0.787831774,16,3003771,3004170,400,*,*,-0.787831774,Promoter (<=1kb),16,3004132,3004859,728,1,ENSG00000289281,ENST00000692767,0,NA,NA,NA
16,22190440,22190840,*,-0.600884449,16,22190441,22190840,400,*,*,-0.600884449,3' UTR,16,22170309,22175524,5216,2,ENSG00000287739,ENST00000659141,-14917,NA,NA,NA
1,184257547,184257947,*,1.575738476,1,184257548,184257947,400,*,*,1.575738476,Distal Intergenic,1,184315658,184315765,108,1,ENSG00000207080,ENST00000384352,-57711,NA,NA,NA
8,25064124,25064524,*,-1.126508689,8,25064125,25064524,400,*,*,-1.126508689,Distal Intergenic,8,25000436,25003439,3004,1,ENSG00000288055,ENST00000670816,63689,NA,NA,NA
3,129335070,129335470,*,1.428250106,3,129335071,129335470,400,*,*,1.428250106,Promoter (<=1kb),3,129334586,129335074,489,1,ENSG00000270492,ENST00000604126,485,NA,NA,NA
19,15836764,15837209,*,-0.674461509,19,15836765,15837209,445,*,*,-0.674461509,Promoter (<=1kb),19,15821851,15835854,14004,2,ENSG00000288618,ENST00000589310,-911,NA,NA,NA
17,62065775,62066175,*,-0.80511829,17,62065776,62066175,400,*,*,-0.80511829,Promoter (<=1kb),17,62065498,62065955,458,2,ENSG00000289293,ENST00000688399,0,NA,NA,NA
4,54822328,54822728,*,-1.320513216,4,54822329,54822728,400,*,*,-1.320513216,Distal Intergenic,4,54836161,54845402,9242,2,ENSG00000249727,ENST00000512898,22674,NA,NA,NA
15,100124225,100124625,*,1.304814511,15,100124226,100124625,400,*,*,1.304814511,Promoter (1-2kb),15,100126106,100129743,3638,1,ENSG00000259356,ENST00000560128,-1481,NA,NA,NA
12,124099671,124100071,*,-1.121464741,12,124099672,124100071,400,*,*,-1.121464741,"Intron (ENST00000389727/ENSG00000178882, intron 2 of 4)",12,124085761,124088598,2838,1,ENSG00000275389,ENST00000621669,13911,NA,NA,NA
5,73782987,73783387,*,-1.242255582,5,73782988,73783387,400,*,*,-1.242255582,"Intron (ENST00000296794/ENSG00000214944, intron 7 of 34)",5,73778039,73786491,8453,2,ENSG00000249293,ENST00000506717,3104,NA,NA,NA
2,10560374,10560774,*,1.137455614,2,10560375,10560774,400,*,*,1.137455614,Distal Intergenic,2,10589166,10604830,15665,1,ENSG00000234818,ENST00000414538,-28392,NA,NA,NA
19,55339324,55339724,*,-0.590422373,19,55339325,55339724,400,*,*,-0.590422373,Promoter (<=1kb),19,55338945,55339283,339,2,ENSG00000276831,ENST00000621389,-42,NA,NA,NA
5,12915960,12916360,*,1.999063649,5,12915961,12916360,400,*,*,1.999063649,"Intron (ENST00000510065/ENSG00000248457, intron 2 of 2)",5,12914068,13032886,118819,2,ENSG00000248457,ENST00000510065,116526,NA,NA,NA
22,26146765,26147165,*,-1.517654518,22,26146766,26147165,400,*,*,-1.517654518,Distal Intergenic,22,26161834,26164303,2470,1,ENSG00000236464,ENST00000420391,-14669,NA,NA,NA
13,109740640,109741040,*,-1.174546268,13,109740641,109741040,400,*,*,-1.174546268,Distal Intergenic,13,109478739,109731700,252962,2,ENSG00000285534,ENST00000650264,-8941,NA,NA,NA
22,41713025,41713425,*,1.20012534,22,41713026,41713425,400,*,*,1.20012534,"Intron (ENST00000401548/ENSG00000167077, intron 3 of 30)",22,41709225,41709489,265,2,ENSG00000231261,ENST00000448085,-3537,NA,NA,NA
15,89430723,89431123,*,-1.115355633,15,89430724,89431123,400,*,*,-1.115355633,Distal Intergenic,15,89400173,89401723,1551,1,ENSG00000289128,ENST00000684908,30551,NA,NA,NA
19,4350283,4350683,*,-0.989160373,19,4350284,4350683,400,*,*,-0.989160373,Promoter (1-2kb),19,4347780,4349061,1282,2,ENSG00000267938,ENST00000600054,-1223,NA,NA,NA
1,50764259,50764659,*,-1.908415456,1,50764260,50764659,400,*,*,-1.908415456,"Intron (ENST00000396153/ENSG00000185104, intron 4 of 18)",1,50780340,50781150,811,1,ENSG00000230585,ENST00000453979,-15681,NA,NA,NA
10,133660476,133660876,*,-1.908415456,10,133660477,133660876,400,*,*,-1.908415456,Promoter (<=1kb),10,133657235,133660635,3401,2,ENSG00000230468,ENST00000438421,0,NA,NA,NA
9,7166138,7166538,*,1.241435988,9,7166139,7166538,400,*,*,1.241435988,"Intron (ENST00000381306/ENSG00000107077, intron 20 of 20)",9,7177577,7203458,25882,1,ENSG00000285688,ENST00000649299,-11039,NA,NA,NA
10,117025383,117025783,*,1.085443322,10,117025384,117025783,400,*,*,1.085443322,Promoter (1-2kb),10,117023674,117023851,178,2,ENSG00000235742,ENST00000451232,-1533,NA,NA,NA
4,25449755,25450155,*,1.085444532,4,25449756,25450155,400,*,*,1.085444532,Distal Intergenic,4,25472517,25473815,1299,1,ENSG00000249320,ENST00000513686,-22362,NA,NA,NA
2,47068121,47068521,*,-1.063097031,2,47068122,47068521,400,*,*,-1.063097031,Promoter (<=1kb),2,47067822,47071204,3383,1,ENSG00000225187,ENST00000421759,300,NA,NA,NA
X,25028105,25028505,*,1.68967471,X,25028106,25028505,400,*,*,1.68967471,Promoter (1-2kb),23,25029545,25030235,691,1,ENSG00000214111,ENST00000438281,-1040,NA,NA,NA
2,200185497,200185897,*,1.688392529,2,200185498,200185897,400,*,*,1.688392529,Distal Intergenic,2,200086870,200100025,13156,1,ENSG00000287027,ENST00000665393,98628,NA,NA,NA
3,14631378,14631778,*,-1.247407116,3,14631379,14631778,400,*,*,-1.247407116,"Intron (ENST00000635800/ENSG00000283392, intron 1 of 2)",3,14648194,14649432,1239,2,ENSG00000235629,ENST00000424242,17654,NA,NA,NA
21,42046502,42046902,*,-1.247325565,21,42046503,42046902,400,*,*,-1.247325565,"Intron (ENST00000676087/ENSG00000237232, intron 2 of 2)",21,42055978,42057159,1182,2,ENSG00000289322,ENST00000692249,10257,NA,NA,NA
3,39168433,39168833,*,-1.172671429,3,39168434,39168833,400,*,*,-1.172671429,"Intron (ENST00000641308/ENSG00000284669, intron 2 of 3)",3,39161270,39161520,251,1,ENSG00000214305,ENST00000398067,7164,NA,NA,NA
1,236097091,236097491,*,-0.626625288,1,236097092,236097491,400,*,*,-0.626625288,Distal Intergenic,1,236110061,236112370,2310,1,ENSG00000235371,ENST00000446607,-12570,NA,NA,NA
5,135761545,135761945,*,-1.655415267,5,135761546,135761945,400,*,*,-1.655415267,"Intron (ENST00000646290/ENSG00000145832, intron 3 of 10)",5,135742462,135746356,3895,2,ENSG00000223539,ENST00000512971,-15190,NA,NA,NA
2,121043089,121043489,*,-1.10815206,2,121043090,121043489,400,*,*,-1.10815206,Promoter (2-3kb),2,121040610,121040710,101,2,ENSG00000201584,ENST00000364714,-2380,NA,NA,NA
21,45316917,45317317,*,1.139461457,21,45316918,45317317,400,*,*,1.139461457,Promoter (2-3kb),21,45319825,45320834,1010,1,ENSG00000288842,ENST00000686985,-2508,NA,NA,NA
11,76768461,76768861,*,-0.738084937,11,76768462,76768861,400,*,*,-0.738084937,Promoter (<=1kb),11,76766859,76768622,1764,2,ENSG00000254632,ENST00000667039,0,NA,NA,NA
18,35465894,35466294,*,-1.051850481,18,35465895,35466294,400,*,*,-1.051850481,Promoter (<=1kb),18,35443869,35466752,22884,2,ENSG00000267583,ENST00000593122,458,NA,NA,NA
7,157727307,157727707,*,-1.051906573,7,157727308,157727707,400,*,*,-1.051906573,"Intron (ENST00000389413/ENSG00000155093, intron 11 of 21)",7,157739010,157740456,1447,2,ENSG00000231515,ENST00000448541,12749,NA,NA,NA
9,17626078,17626478,*,1.291953716,9,17626079,17626478,400,*,*,1.291953716,"Intron (ENST00000380607/ENSG00000107295, intron 1 of 8)",9,17589161,17591318,2158,2,ENSG00000228810,ENST00000428966,-34761,NA,NA,NA
15,45049001,45049401,*,-0.722829119,15,45049002,45049401,400,*,*,-0.722829119,Promoter (1-2kb),15,45047103,45047215,113,2,ENSG00000252171,ENST00000516362,-1787,NA,NA,NA
7,104858094,104858494,*,1.292915067,7,104858095,104858494,400,*,*,1.292915067,"Intron (ENST00000401970/ENSG00000187416, intron 3 of 3)",7,104826336,104826796,461,1,ENSG00000237606,ENST00000431233,31759,NA,NA,NA
19,5904436,5904836,*,-0.498008764,19,5904437,5904836,400,*,*,-0.498008764,Promoter (<=1kb),19,5904841,5914707,9867,1,ENSG00000267314,ENST00000588891,-5,NA,NA,NA
16,14004518,14004918,*,1.293073131,16,14004519,14004918,400,*,*,1.293073131,"Intron (ENST00000668908/ENSG00000262097, intron 2 of 2)",16,14013031,14016001,2971,2,ENSG00000262097,ENST00000576797,11083,NA,NA,NA
10,119086366,119086766,*,1.031537994,10,119086367,119086766,400,*,*,1.031537994,Distal Intergenic,10,119080929,119081300,372,1,ENSG00000289126,ENST00000687829,5438,NA,NA,NA
5,2013430,2013830,*,1.031539045,5,2013431,2013830,400,*,*,1.031539045,"Intron (ENST00000653000/ENSG00000248994, intron 2 of 8)",5,1968094,1969013,920,1,ENSG00000249731,ENST00000514519,45337,NA,NA,NA
6,158908904,158909304,*,1.031540281,6,158908905,158909304,400,*,*,1.031540281,"Intron (ENST00000654049/ENSG00000203711, intron 3 of 3)",6,158921271,158922150,880,2,ENSG00000213076,ENST00000434104,12846,NA,NA,NA
12,165911,166311,*,-0.903010317,12,165912,166311,400,*,*,-0.903010317,Promoter (<=1kb),12,164664,166321,1658,2,ENSG00000256694,ENST00000540136,10,NA,NA,NA
6,42939086,42939486,*,0.76649995,6,42939087,42939486,400,*,*,0.76649995,Promoter (<=1kb),6,42940364,42943970,3607,1,ENSG00000231113,ENST00000450671,-878,NA,NA,NA
3,196851560,196851960,*,1.434028272,3,196851561,196851960,400,*,*,1.434028272,Distal Intergenic,3,196857591,196867801,10211,2,ENSG00000289446,ENST00000692904,15841,NA,NA,NA
10,128464332,128464732,*,1.434610029,10,128464333,128464732,400,*,*,1.434610029,Distal Intergenic,10,128316282,128320214,3933,2,ENSG00000234640,ENST00000454492,-144119,NA,NA,NA
12,130133253,130133653,*,1.175061744,12,130133254,130133653,400,*,*,1.175061744,Distal Intergenic,12,130138693,130140768,2076,1,ENSG00000276122,ENST00000611525,-5040,NA,NA,NA
12,122887266,122887666,*,-0.772258166,12,122887267,122887666,400,*,*,-0.772258166,Promoter (1-2kb),12,122870059,122888720,18662,2,ENSG00000280138,ENST00000623210,1054,NA,NA,NA
7,12671288,12671688,*,1.436576123,7,12671289,12671688,400,*,*,1.436576123,Distal Intergenic,7,12685637,12686033,397,1,ENSG00000271253,ENST00000604949,-13949,NA,NA,NA
4,54830648,54831048,*,-1.440996228,4,54830649,54831048,400,*,*,-1.440996228,Distal Intergenic,4,54836161,54845402,9242,2,ENSG00000249727,ENST00000512898,14354,NA,NA,NA
16,87093193,87093593,*,1.051722733,16,87093194,87093593,400,*,*,1.051722733,"Intron (ENST00000562840/ENSG00000260456, intron 4 of 4)",16,87066705,87069752,3048,1,ENSG00000261363,ENST00000566798,26489,NA,NA,NA
6,29970552,29970952,*,1.051832543,6,29970553,29970952,400,*,*,1.051832543,Promoter (1-2kb),6,29970801,29972464,1664,2,ENSG00000229390,ENST00000413248,1512,NA,NA,NA
1,821105,821505,*,-0.735316876,1,821106,821505,400,*,*,-0.735316876,"Intron (ENST00000635509/ENSG00000230021, intron 1 of 3)",1,800879,817712,16834,2,ENSG00000230092,ENST00000447500,-3394,NA,NA,NA
7,100569112,100569512,*,-0.718740381,7,100569113,100569512,400,*,*,-0.718740381,Promoter (<=1kb),7,100570131,100571136,1006,1,ENSG00000184414,ENST00000223076,-619,NA,NA,NA
2,10478732,10479132,*,0.962416489,2,10478733,10479132,400,*,*,0.962416489,Distal Intergenic,2,10453798,10457693,3896,1,ENSG00000257135,ENST00000670859,24935,NA,NA,NA
17,19464796,19465196,*,0.962462063,17,19464797,19465196,400,*,*,0.962462063,"Intron (ENST00000629746/ENSG00000235979, intron 2 of 2)",17,19438772,19461020,22249,2,ENSG00000235979,ENST00000655270,-3777,NA,NA,NA
8,54250088,54250488,*,-1.171717316,8,54250089,54250488,400,*,*,-1.171717316,Promoter (2-3kb),8,54247633,54247906,274,1,ENSG00000253840,ENST00000519514,2456,NA,NA,NA
11,65146358,65146758,*,-0.918844456,11,65146359,65146758,400,*,*,-0.918844456,Promoter (<=1kb),11,65145691,65145972,282,2,ENSG00000254455,ENST00000527837,-387,NA,NA,NA
5,177478254,177478654,*,-0.918856876,5,177478255,177478654,400,*,*,-0.918856876,Promoter (1-2kb),5,177476631,177479656,3026,2,ENSG00000279821,ENST00000623593,1002,NA,NA,NA
